tagged text	entity type	term id
valley	-27	ENVO:00000100
boulders	-27	ENVO:01000243
sandstone	-27	ENVO:00002055
boulders	-27	ENVO:01000243
mountains	-27	ENVO:00000081
mountains	-27	ENVO:00000264
boulders	-27	ENVO:01000243
mountains	-27	ENVO:00000081
mountains	-27	ENVO:00000264
ridge	-27	ENVO:00000283
slate	-27	ENVO:01000274
eskers	-27	ENVO:00000282
gravel	-27	ENVO:01000018
limestone	-27	ENVO:00002053
sandstone	-27	ENVO:00002055
eskers	-27	ENVO:00000282
valleys	-27	ENVO:00000100
valley	-27	ENVO:00000100
valleys	-27	ENVO:00000100
mountain range	-27	ENVO:00000080
slate	-27	ENVO:01000274
slate	-27	ENVO:01000274
valley	-27	ENVO:00000100
eskers	-27	ENVO:00000282
limestone	-27	ENVO:00002053
limestone	-27	ENVO:00002053
eskers	-27	ENVO:00000282
elevation	-27	ENVO:00000176
limestone	-27	ENVO:00002053
eskers	-27	ENVO:00000282
boulders	-27	ENVO:01000243
slate	-27	ENVO:01000274
eskers	-27	ENVO:00000282
gravel	-27	ENVO:01000018
esker	-27	ENVO:00000282
valley	-27	ENVO:00000100
pebbles	-27	ENVO:00002139
slate	-27	ENVO:01000274
mountain	-27	ENVO:00000081
moraine	-27	ENVO:00000177
boulders	-27	ENVO:01000243
eskers	-27	ENVO:00000282
slate	-27	ENVO:01000274
eskers	-27	ENVO:00000282
sea-shore	-27	ENVO:00000485
valley	-27	ENVO:00000100
limestone	-27	ENVO:00002053
boulders	-27	ENVO:01000243
mountains	-27	ENVO:00000081
mountains	-27	ENVO:00000264
sea-shore	-27	ENVO:00000485
cleft	-27	ENVO:00000526
boulders	-27	ENVO:01000243
boulders	-27	ENVO:01000243
coast	-27	ENVO:00000303
slate	-27	ENVO:01000274
boulder	-27	ENVO:01000243
limestone	-27	ENVO:00002053
boulders	-27	ENVO:01000243
mountains	-27	ENVO:00000081
mountains	-27	ENVO:00000264
boulders	-27	ENVO:01000243
limestone	-27	ENVO:00002053
valley	-27	ENVO:00000100
eskers	-27	ENVO:00000282
gravel	-27	ENVO:01000018
limestone	-27	ENVO:00002053
mountains	-27	ENVO:00000081
mountains	-27	ENVO:00000264
boulders	-27	ENVO:01000243
limestone	-27	ENVO:00002053
valley	-27	ENVO:00000100
coast	-27	ENVO:00000303
Limestone	-27	ENVO:00002053
Limestone	-27	ENVO:00002053
Limestone	-27	ENVO:00002053
Shale	-27	ENVO:00002056
Sandstone	-27	ENVO:00002055
Limestone	-27	ENVO:00002053
limestone	-27	ENVO:00002053
slate	-27	ENVO:01000274
escarpments	-27	ENVO:00000280
fossils	-27	ENVO:00002164
limestone	-27	ENVO:00002053
shale	-27	ENVO:00002056
limestone	-27	ENVO:00002053
shales	-27	ENVO:00002056
sandstone	-27	ENVO:00002055
fossils	-27	ENVO:00002164
limestone	-27	ENVO:00002053
shale	-27	ENVO:00002056
Posidonia	-2	NCBI:55487
Limestone	-27	ENVO:00002053
fossils	-27	ENVO:00002164
Posidonia	-2	NCBI:55487
limestone	-27	ENVO:00002053
Sandstone	-27	ENVO:00002055
fossils	-27	ENVO:00002164
limestone	-27	ENVO:00002053
slate	-27	ENVO:01000274
sandstone	-27	ENVO:00002055
fishes	-2	NCBI:117565
fishes	-2	NCBI:117569
fishes	-2	NCBI:118072
fishes	-2	NCBI:7777
fishes	-2	NCBI:7878
fishes	-2	NCBI:7898
fossils	-27	ENVO:00002164
plants	-2	NCBI:3193
plants	-25	BTO:0001481
sandstone	-27	ENVO:00002055
coast	-27	ENVO:00000303
shore	-27	ENVO:00000304
valley	-27	ENVO:00000100
slate	-27	ENVO:01000274
sandstone	-27	ENVO:00002055
sandstone	-27	ENVO:00002055
shale	-27	ENVO:00002056
limestone	-27	ENVO:00002053
limestones	-27	ENVO:00002053
shales	-27	ENVO:00002056
Cythere	-2	NCBI:182576
Nucula	-2	NCBI:47128
fossils	-27	ENVO:00002164
shales	-27	ENVO:00002056
Brachiopoda	-2	NCBI:7568
limestones	-27	ENVO:00002053
limestone	-27	ENVO:00002053
fossils	-27	ENVO:00002164
sandstones	-27	ENVO:00002055
shales	-27	ENVO:00002056
limestone	-27	ENVO:00002053
limestone	-27	ENVO:00002053
fossils	-27	ENVO:00002164
limestone	-27	ENVO:00002053
limestones	-27	ENVO:00002053
shale	-27	ENVO:00002056
limestone	-27	ENVO:00002053
sandstone	-27	ENVO:00002055
fossils	-27	ENVO:00002164
shales	-27	ENVO:00002056
plants	-2	NCBI:3193
plants	-25	BTO:0001481
sandstone	-27	ENVO:00002055
shore	-27	ENVO:00000304
limestone	-27	ENVO:00002053
shale	-27	ENVO:00002056
slate	-27	ENVO:01000274
sandstone	-27	ENVO:00002055
shales	-27	ENVO:00002056
slate	-27	ENVO:01000274
coast	-27	ENVO:00000303
sandstone	-27	ENVO:00002055
fossils	-27	ENVO:00002164
slate	-27	ENVO:01000274
sandstone	-27	ENVO:00002055
limestones	-27	ENVO:00002053
shales	-27	ENVO:00002056
fossils	-27	ENVO:00002164
sandstones	-27	ENVO:00002055
limestone	-27	ENVO:00002053
limestone	-27	ENVO:00002053
slate	-27	ENVO:01000274
sandstone	-27	ENVO:00002055
valley	-27	ENVO:00000100
sandstone	-27	ENVO:00002055
slate	-27	ENVO:01000274
fossils	-27	ENVO:00002164
limestone	-27	ENVO:00002053
valley	-27	ENVO:00000100
mountains	-27	ENVO:00000081
mountains	-27	ENVO:00000264
slate	-27	ENVO:01000274
slate	-27	ENVO:01000274
mountain	-27	ENVO:00000081
sandstone	-27	ENVO:00002055
limestone	-27	ENVO:00002053
mountains	-27	ENVO:00000081
mountains	-27	ENVO:00000264
valley	-27	ENVO:00000100
slate	-27	ENVO:01000274
slate	-27	ENVO:01000274
limestone	-27	ENVO:00002053
shale	-27	ENVO:00002056
Modiola	-2	NCBI:217318
plants	-2	NCBI:3193
plants	-25	BTO:0001481
shale	-27	ENVO:00002056
sandstone	-27	ENVO:00002055
shale	-27	ENVO:00002056
sandstone	-27	ENVO:00002055
shale	-27	ENVO:00002056
limestone	-27	ENVO:00002053
shale	-27	ENVO:00002056
sandstone	-27	ENVO:00002055
limestone	-27	ENVO:00002053
fossils	-27	ENVO:00002164
limestone	-27	ENVO:00002053
limestone	-27	ENVO:00002053
limestone	-27	ENVO:00002053
shale	-27	ENVO:00002056
limestone	-27	ENVO:00002053
sandstone	-27	ENVO:00002055
sandstone	-27	ENVO:00002055
shale	-27	ENVO:00002056
limestone	-27	ENVO:00002053
Modiola	-2	NCBI:217318
shale	-27	ENVO:00002056
fossils	-27	ENVO:00002164
shale	-27	ENVO:00002056
sandstone	-27	ENVO:00002055
shale	-27	ENVO:00002056
Modiolas	-2	NCBI:217318
sandstone	-27	ENVO:00002055
shales	-27	ENVO:00002056
river	-27	ENVO:00000022
plants	-2	NCBI:3193
plants	-25	BTO:0001481
tooth	-25	BTO:0000397
plant	-25	BTO:0001481
limestone	-27	ENVO:00002053
shales	-27	ENVO:00002056
sandstone	-27	ENVO:00002055
slate	-27	ENVO:01000274
shale	-27	ENVO:00002056
limestone	-27	ENVO:00002053
sandstone	-27	ENVO:00002055
shale	-27	ENVO:00002056
slate	-27	ENVO:01000274
ness	-27	ENVO:00000305
sandstone	-27	ENVO:00002055
slate	-27	ENVO:01000274
limestone	-27	ENVO:00002053
slate	-27	ENVO:01000274
shale	-27	ENVO:00002056
sandstone	-27	ENVO:00002055
sandstone	-27	ENVO:00002055
shale	-27	ENVO:00002056
slate	-27	ENVO:01000274
sandstone	-27	ENVO:00002055
sandstone	-27	ENVO:00002055
sandstone	-27	ENVO:00002055
slate	-27	ENVO:01000274
limestone	-27	ENVO:00002053
sandstone	-27	ENVO:00002055
mountains	-27	ENVO:00000081
mountains	-27	ENVO:00000264
limestone	-27	ENVO:00002053
slate	-27	ENVO:01000274
valley	-27	ENVO:00000100
slate	-27	ENVO:01000274
valley	-27	ENVO:00000100
coast	-27	ENVO:00000303
limestone	-27	ENVO:00002053
sandstones	-27	ENVO:00002055
shales	-27	ENVO:00002056
limestone	-27	ENVO:00002053
sandstones	-27	ENVO:00002055
fossils	-27	ENVO:00002164
limestone	-27	ENVO:00002053
limestone	-27	ENVO:00002053
shales	-27	ENVO:00002056
fossils	-27	ENVO:00002164
limestone	-27	ENVO:00002053
plants	-2	NCBI:3193
plants	-25	BTO:0001481
limestone	-27	ENVO:00002053
sandstone	-27	ENVO:00002055
shore	-27	ENVO:00000304
basaltic	-27	ENVO:01000236
headland	-27	ENVO:00000305
mountain	-27	ENVO:00000081
shale	-27	ENVO:00002056
pebbles	-27	ENVO:00002139
slate	-27	ENVO:01000274
river	-27	ENVO:00000022
sandstone	-27	ENVO:00002055
shale	-27	ENVO:00002056
limestone	-27	ENVO:00002053
sandstone	-27	ENVO:00002055
sandstones	-27	ENVO:00002055
shales	-27	ENVO:00002056
limestone	-27	ENVO:00002053
limestone	-27	ENVO:00002053
shale	-27	ENVO:00002056
fossils	-27	ENVO:00002164
shale	-27	ENVO:00002056
Cythere	-2	NCBI:182576
Modiola	-2	NCBI:217318
fossils	-27	ENVO:00002164
Murchisonia	-2	NCBI:706625
fishes	-2	NCBI:117565
fishes	-2	NCBI:117569
fishes	-2	NCBI:118072
fishes	-2	NCBI:7777
fishes	-2	NCBI:7878
fishes	-2	NCBI:7898
limestone	-27	ENVO:00002053
fossils	-27	ENVO:00002164
limestone	-27	ENVO:00002053
S. attenuata	-2	NCBI:149963
S. attenuata	-2	NCBI:159185
S. attenuata	-2	NCBI:259301
S. attenuata	-2	NCBI:270408
S. attenuata	-2	NCBI:64933
S. attenuata	-2	NCBI:763907
S. attenuata	-2	NCBI:9735
Spirifera	-2	NCBI:418353
fossils	-27	ENVO:00002164
limestone	-27	ENVO:00002053
shale	-27	ENVO:00002056
fossils	-27	ENVO:00002164
shales	-27	ENVO:00002056
sandstones	-27	ENVO:00002055
shales	-27	ENVO:00002056
valley	-27	ENVO:00000100
sandstone	-27	ENVO:00002055
limestone	-27	ENVO:00002053
fossils	-27	ENVO:00002164
Cythere	-2	NCBI:182576
coast	-27	ENVO:00000303
limestone	-27	ENVO:00002053
shales	-27	ENVO:00002056
fossils	-27	ENVO:00002164
valley	-27	ENVO:00000100
mountains	-27	ENVO:00000081
mountains	-27	ENVO:00000264
valley	-27	ENVO:00000100
Limestone	-27	ENVO:00002053
valley	-27	ENVO:00000100
slate	-27	ENVO:01000274
sandstone	-27	ENVO:00002055
limestone	-27	ENVO:00002053
sandstone	-27	ENVO:00002055
sandstone	-27	ENVO:00002055
shale	-27	ENVO:00002056
limestone	-27	ENVO:00002053
sandstone	-27	ENVO:00002055
shale	-27	ENVO:00002056
limestone	-27	ENVO:00002053
slate	-27	ENVO:01000274
mountain	-27	ENVO:00000081
Cythere	-2	NCBI:182576
plants	-2	NCBI:3193
plants	-25	BTO:0001481
limestone	-27	ENVO:00002053
limestone	-27	ENVO:00002053
plants	-2	NCBI:3193
plants	-25	BTO:0001481
shale	-27	ENVO:00002056
limestone	-27	ENVO:00002053
fossils	-27	ENVO:00002164
limestone	-27	ENVO:00002053
slate	-27	ENVO:01000274
fossils	-27	ENVO:00002164
limestone	-27	ENVO:00002053
limestone	-27	ENVO:00002053
sandstone	-27	ENVO:00002055
shale	-27	ENVO:00002056
shore	-27	ENVO:00000304
sandstone	-27	ENVO:00002055
fossils	-27	ENVO:00002164
valley	-27	ENVO:00000100
sandstone	-27	ENVO:00002055
shale	-27	ENVO:00002056
sandstone	-27	ENVO:00002055
trapezium	-2	NCBI:457866
cardia	-2	NCBI:268263
cardia	-25	BTO:0000198
fossils	-27	ENVO:00002164
shale	-27	ENVO:00002056
shale	-27	ENVO:00002056
fishes	-2	NCBI:117565
fishes	-2	NCBI:117569
fishes	-2	NCBI:118072
fishes	-2	NCBI:7777
fishes	-2	NCBI:7878
fishes	-2	NCBI:7898
Cythere	-2	NCBI:182576
Modiola	-2	NCBI:217318
Orthoceras	-2	NCBI:78818
fossil	-27	ENVO:00002164
shales	-27	ENVO:00002056
limestone	-27	ENVO:00002053
shore	-27	ENVO:00000304
limestone	-27	ENVO:00002053
Orthoceras	-2	NCBI:78818
sandstone	-27	ENVO:00002055
building	-27	ENVO:00000073
quarries	-27	ENVO:00000284
sandstone	-27	ENVO:00002055
peninsula	-27	ENVO:00000305
slate	-27	ENVO:01000274
limestone	-27	ENVO:00002053
limestone	-27	ENVO:00002053
shales	-27	ENVO:00002056
limestone	-27	ENVO:00002053
coast	-27	ENVO:00000303
shales	-27	ENVO:00002056
shales	-27	ENVO:00002056
shales	-27	ENVO:00002056
fossils	-27	ENVO:00002164
limestone	-27	ENVO:00002053
Modiola	-2	NCBI:217318
fossils	-27	ENVO:00002164
limestone	-27	ENVO:00002053
Sandstone	-27	ENVO:00002055
fossils	-27	ENVO:00002164
slate	-27	ENVO:01000274
fossils	-27	ENVO:00002164
limestone	-27	ENVO:00002053
fossils	-27	ENVO:00002164
limestones	-27	ENVO:00002053
sandstones	-27	ENVO:00002055
shales	-27	ENVO:00002056
sandstone	-27	ENVO:00002055
limestone	-27	ENVO:00002053
sandstone	-27	ENVO:00002055
sandstone	-27	ENVO:00002055
Sandstone	-27	ENVO:00002055
fossils	-27	ENVO:00002164
Sandstone	-27	ENVO:00002055
Sandstone	-27	ENVO:00002055
metamorphic rocks	-27	ENVO:00002017
limestone	-27	ENVO:00002053
sandstones	-27	ENVO:00002055
sandstone	-27	ENVO:00002055
limestone	-27	ENVO:00002053
hilly	-27	ENVO:00000083
valley	-27	ENVO:00000100
hills	-27	ENVO:00000083
hills	-27	ENVO:00000264
hills	-27	ENVO:00000083
hills	-27	ENVO:00000264
valley	-27	ENVO:00000100
valley	-27	ENVO:00000100
sandstone	-27	ENVO:00002055
sandstone	-27	ENVO:00002055
shale	-27	ENVO:00002056
pebbles	-27	ENVO:00002139
slate	-27	ENVO:01000274
pebbles	-27	ENVO:00002139
scale	-25	BTO:0005055
gravel	-27	ENVO:01000018
streams	-27	ENVO:00000023
gravel	-27	ENVO:01000018
pebbles	-27	ENVO:00002139
sandstone	-27	ENVO:00002055
shale	-27	ENVO:00002056
slate	-27	ENVO:01000274
sandstone	-27	ENVO:00002055
shale	-27	ENVO:00002056
shale	-27	ENVO:00002056
mountain	-27	ENVO:00000081
sandstone	-27	ENVO:00002055
shale	-27	ENVO:00002056
fossils	-27	ENVO:00002164
fossils	-27	ENVO:00002164
pebbles	-27	ENVO:00002139
slate	-27	ENVO:01000274
sandstone	-27	ENVO:00002055
shale	-27	ENVO:00002056
sandstone	-27	ENVO:00002055
slates	-27	ENVO:01000274
sandstone	-27	ENVO:00002055
sandstone	-27	ENVO:00002055
mountain	-27	ENVO:00000081
ridge	-27	ENVO:00000283
mountains	-27	ENVO:00000081
mountains	-27	ENVO:00000264
hills	-27	ENVO:00000083
hills	-27	ENVO:00000264
mountain	-27	ENVO:00000081
sandstone	-27	ENVO:00002055
shale	-27	ENVO:00002056
slate	-27	ENVO:01000274
pebbles	-27	ENVO:00002139
metamorphic rock	-27	ENVO:00002017
slate	-27	ENVO:01000274
sandstone	-27	ENVO:00002055
tongue	-25	BTO:0001385
tongue	-27	ENVO:00000167
tongue	-27	ENVO:00000305
shale	-27	ENVO:00002056
mountain	-27	ENVO:00000081
sandstone	-27	ENVO:00002055
shale	-27	ENVO:00002056
limestone	-27	ENVO:00002053
slate	-27	ENVO:01000274
slate	-27	ENVO:01000274
sandstone	-27	ENVO:00002055
shales	-27	ENVO:00002056
limestone	-27	ENVO:00002053
slate	-27	ENVO:01000274
sandstone	-27	ENVO:00002055
sandstone	-27	ENVO:00002055
slate	-27	ENVO:01000274
fossils	-27	ENVO:00002164
O. lata	-2	NCBI:1137966
O. lata	-2	NCBI:1334879
O. radians	-2	NCBI:1232557
O. radians	-2	NCBI:185225
spongites	-2	NCBI:48947
F. polymorpha	-2	NCBI:251363
F. polymorpha	-2	NCBI:280015
Porites	-2	NCBI:1698996
Porites	-2	NCBI:46719
escharoides	-2	NCBI:560984
Limaria	-2	NCBI:106321
sandstone	-27	ENVO:00002055
shale	-27	ENVO:00002056
sandstone	-27	ENVO:00002055
sandstone	-27	ENVO:00002055
fossils	-27	ENVO:00002164
sandstone	-27	ENVO:00002055
fossils	-27	ENVO:00002164
mountains	-27	ENVO:00000081
mountains	-27	ENVO:00000264
sandstone	-27	ENVO:00002055
fossils	-27	ENVO:00002164
mountains	-27	ENVO:00000081
mountains	-27	ENVO:00000264
sandstone	-27	ENVO:00002055
sandstone	-27	ENVO:00002055
limestone	-27	ENVO:00002053
fossils	-27	ENVO:00002164
limestone	-27	ENVO:00002053
fossils	-27	ENVO:00002164
slate	-27	ENVO:01000274
sandstone	-27	ENVO:00002055
Peninsula	-27	ENVO:00000305
slates	-27	ENVO:01000274
shore	-27	ENVO:00000304
fossils	-27	ENVO:00002164
slates	-27	ENVO:01000274
coast	-27	ENVO:00000303
sandstone	-27	ENVO:00002055
fossils	-27	ENVO:00002164
mountains	-27	ENVO:00000081
mountains	-27	ENVO:00000264
Peninsula	-27	ENVO:00000305
fossils	-27	ENVO:00002164
fossils	-27	ENVO:00002164
Shells	-25	BTO:0004659
coast	-27	ENVO:00000303
peninsula	-27	ENVO:00000305
coast	-27	ENVO:00000303
elevation	-27	ENVO:00000176
hills	-27	ENVO:00000083
hills	-27	ENVO:00000264
elevation	-27	ENVO:00000176
sula	-2	NCBI:32641
elevation	-27	ENVO:00000176
peninsula	-27	ENVO:00000305
slate	-27	ENVO:01000274
slate	-27	ENVO:01000274
slate	-27	ENVO:01000274
slate	-27	ENVO:01000274
slate	-27	ENVO:01000274
mountains	-27	ENVO:00000081
mountains	-27	ENVO:00000264
shore	-27	ENVO:00000304
slate	-27	ENVO:01000274
slate	-27	ENVO:01000274
coast	-27	ENVO:00000303
metamorphic rock	-27	ENVO:00002017
peninsula	-27	ENVO:00000305
Cardium edule	-2	NCBI:55710
Littorina	-2	NCBI:31213
Mytilus edulis	-2	NCBI:6550
Littorina littorea	-2	NCBI:31216
Ostrea edulis	-2	NCBI:37623
Pecten	-2	NCBI:6578
coast	-27	ENVO:00000303
peninsula	-27	ENVO:00000305
hills	-27	ENVO:00000083
hills	-27	ENVO:00000264
valleys	-27	ENVO:00000100
sand-hills	-27	ENVO:00000170
sand-hills	-27	ENVO:00000170
Arundo	-2	NCBI:35707
arenaria	-2	NCBI:3577
arenaria	-2	NCBI:54972
sand-hills	-27	ENVO:00000170
sea shore	-27	ENVO:00000485
elevation	-27	ENVO:00000176
sand-hills	-27	ENVO:00000170
sand-hills	-27	ENVO:00000170
valleys	-27	ENVO:00000100
scale	-25	BTO:0005055
ocean	-27	ENVO:00000015
ocean	-27	ENVO:01000048
Cork	-25	BTO:0003378
elevation	-27	ENVO:00000176
Ostrea edulis	-2	NCBI:37623
sea-shore	-27	ENVO:00000485
Cork	-25	BTO:0003378
coasts	-27	ENVO:00000303
peat	-27	ENVO:00005774
beach	-27	ENVO:00000091
trunks	-25	BTO:0001493
low tides	-27	ENVO:00000319
coasts	-27	ENVO:00000303
cliffs	-27	ENVO:00000087
sea sand	-27	ENVO:00002118
cliffs	-27	ENVO:00000087
peat bog	-27	ENVO:00000044
Cork	-25	BTO:0003378
drain	-27	ENVO:00000037
beach	-27	ENVO:00000091
bays	-27	ENVO:00000032
sea sand	-27	ENVO:00002118
Crustacea	-2	NCBI:6657
mollusca	-2	NCBI:6447
Cork	-25	BTO:0003378
Limestone	-27	ENVO:00002053
limestone	-27	ENVO:00002053
slate	-27	ENVO:01000274
Cork	-25	BTO:0003378
limestone	-27	ENVO:00002053
sandstone	-27	ENVO:00002055
valley	-27	ENVO:00000100
elevation	-27	ENVO:00000176
limestone	-27	ENVO:00002053
slate	-27	ENVO:01000274
Cork	-25	BTO:0003378
fossils	-27	ENVO:00002164
limestone	-27	ENVO:00002053
slates	-27	ENVO:01000274
B.A	-2	NCBI:1582
trias	-2	NCBI:426861
limestone	-27	ENVO:00002053
limestone	-27	ENVO:00002053
plants	-2	NCBI:3193
plants	-25	BTO:0001481
sandstone	-27	ENVO:00002055
sandstone	-27	ENVO:00002055
trias	-2	NCBI:426861
shale	-27	ENVO:00002056
depressions	-27	ENVO:00000309
plants	-2	NCBI:3193
plants	-25	BTO:0001481
fossil	-27	ENVO:00002164
plants	-2	NCBI:3193
plants	-25	BTO:0001481
plants	-2	NCBI:3193
plants	-25	BTO:0001481
plants	-2	NCBI:3193
plants	-25	BTO:0001481
claystone	-27	ENVO:01000270
fossil	-27	ENVO:00002164
limestone	-27	ENVO:00002053
mountain	-27	ENVO:00000081
sandstones	-27	ENVO:00002055
shales	-27	ENVO:00002056
limestone	-27	ENVO:00002053
fishes	-2	NCBI:117565
fishes	-2	NCBI:117569
fishes	-2	NCBI:118072
fishes	-2	NCBI:7777
fishes	-2	NCBI:7878
fishes	-2	NCBI:7898
plants	-2	NCBI:3193
plants	-25	BTO:0001481
limestone	-27	ENVO:00002053
limestone	-27	ENVO:00002053
limestone	-27	ENVO:00002053
sandstone	-27	ENVO:00002055
fossils	-27	ENVO:00002164
fishes	-2	NCBI:117565
fishes	-2	NCBI:117569
fishes	-2	NCBI:118072
fishes	-2	NCBI:7777
fishes	-2	NCBI:7878
fishes	-2	NCBI:7898
plants	-2	NCBI:3193
plants	-25	BTO:0001481
limestone	-27	ENVO:00002053
trias	-2	NCBI:426861
plants	-2	NCBI:3193
plants	-25	BTO:0001481
sandstone	-27	ENVO:00002055
trias	-2	NCBI:426861
sandstone	-27	ENVO:00002055
fossils	-27	ENVO:00002164
trias	-2	NCBI:426861
plants	-2	NCBI:3193
plants	-25	BTO:0001481
plants	-2	NCBI:3193
plants	-25	BTO:0001481
plants	-2	NCBI:3193
plants	-25	BTO:0001481
fossils	-27	ENVO:00002164
limestones	-27	ENVO:00002053
limestone	-27	ENVO:00002053
sandstone	-27	ENVO:00002055
limestone	-27	ENVO:00002053
fishes	-2	NCBI:117565
fishes	-2	NCBI:117569
fishes	-2	NCBI:118072
fishes	-2	NCBI:7777
fishes	-2	NCBI:7878
fishes	-2	NCBI:7898
sandstone	-27	ENVO:00002055
Fossil	-27	ENVO:00002164
Basin	-27	ENVO:00000291
B.A	-2	NCBI:1582
valley	-27	ENVO:00000100
basin	-27	ENVO:00000291
fossil	-27	ENVO:00002164
vertebrata	-2	NCBI:1261581
vertebrata	-2	NCBI:7742
basin	-27	ENVO:00000291
birds	-2	NCBI:8782
frogs	-2	NCBI:8342
frogs	-2	NCBI:8364
reptiles	-2	NCBI:1294634
reptiles	-2	NCBI:8459
reptiles	-2	NCBI:8504
birds	-2	NCBI:8782
Dinornis	-2	NCBI:8817
vertebrata	-2	NCBI:1261581
vertebrata	-2	NCBI:7742
fossil	-27	ENVO:00002164
Rhinoceros	-2	NCBI:9808
Archipelago	-27	ENVO:00000220
mammalia	-2	NCBI:40674
basin	-27	ENVO:00000291
Freshwater	-27	ENVO:00000873
Freshwater	-27	ENVO:00002011
Terrestrial	-27	ENVO:00000446
Terrestrial	-27	ENVO:00000446
Foraminifers	-2	NCBI:29178
Freshwater	-27	ENVO:00000873
Freshwater	-27	ENVO:00002011
Echinoderms	-2	NCBI:7586
Brachiopods	-2	NCBI:7568
Mollusca	-2	NCBI:6447
Crustaceans	-2	NCBI:6657
Articulata	-2	NCBI:115369
Articulata	-2	NCBI:35070
Serpula	-2	NCBI:249367
Serpula	-2	NCBI:29521
Serpula	-2	NCBI:80744
A. Braun	-2	NCBI:102593
basin	-27	ENVO:00000291
terrestrial	-27	ENVO:00000446
fishes	-2	NCBI:117565
fishes	-2	NCBI:117569
fishes	-2	NCBI:118072
fishes	-2	NCBI:7777
fishes	-2	NCBI:7878
fishes	-2	NCBI:7898
vertebrata	-2	NCBI:1261581
vertebrata	-2	NCBI:7742
basin	-27	ENVO:00000291
basin	-27	ENVO:00000291
Isle	-27	ENVO:00000098
basin	-27	ENVO:00000291
gravel	-27	ENVO:01000018
mountains	-27	ENVO:00000081
mountains	-27	ENVO:00000264
A. Braun	-2	NCBI:102593
terrestrial	-27	ENVO:00000446
Mammoth	-2	NCBI:37348
Mammoth	-2	NCBI:37349
Rhinoceros	-2	NCBI:9808
mammals	-2	NCBI:40674
mouth	-25	BTO:0001090
valley	-27	ENVO:00000100
valley	-27	ENVO:00000100
valleys	-27	ENVO:00000100
flanks	-27	ENVO:00002000
Mammalia	-2	NCBI:40674
Fossils	-27	ENVO:00002164
fossils	-27	ENVO:00002164
Sandstone	-27	ENVO:00002055
limestone	-27	ENVO:00002053
coast	-27	ENVO:00000303
coast	-27	ENVO:00000303
Crinoidea	-2	NCBI:35069
limestone	-27	ENVO:00002053
Sabellaria alveolata	-2	NCBI:251482
slate	-27	ENVO:01000274
Volcanic Rocks	-27	ENVO:00002015
island	-27	ENVO:00000098
slate	-27	ENVO:01000274
volcanic	-27	ENVO:00000354
slate	-27	ENVO:01000274
sedimentary rock	-27	ENVO:00002016
slate	-27	ENVO:01000274
slates	-27	ENVO:01000274
slate	-27	ENVO:01000274
slate	-27	ENVO:01000274
slates	-27	ENVO:01000274
limestone	-27	ENVO:00002053
Fossils	-27	ENVO:00002164
limestone	-27	ENVO:00002053
mountain	-27	ENVO:00000081
island	-27	ENVO:00000098
limestone	-27	ENVO:00002053
mountain	-27	ENVO:00000081
islands	-27	ENVO:00000098
limestone	-27	ENVO:00002053
pebbles	-27	ENVO:00002139
mountains	-27	ENVO:00000081
mountains	-27	ENVO:00000264
fissures	-27	ENVO:00000320
fissures	-27	ENVO:00000408
fissures	-27	ENVO:00000320
fissures	-27	ENVO:00000408
vapours	-27	ENVO:01000264
island	-27	ENVO:00000098
valley	-27	ENVO:00000100
coast	-27	ENVO:00000303
river	-27	ENVO:00000022
Islands	-27	ENVO:00000098
Savannah	-27	ENVO:00000261
Savannah	-27	ENVO:00000261
volcano	-27	ENVO:00000247
coast	-27	ENVO:00000303
elevation	-27	ENVO:00000176
river	-27	ENVO:00000022
mountains	-27	ENVO:00000081
mountains	-27	ENVO:00000264
Islands	-27	ENVO:00000098
Islands	-27	ENVO:00000098
islands	-27	ENVO:00000098
hills	-27	ENVO:00000083
hills	-27	ENVO:00000264
fissures	-27	ENVO:00000320
fissures	-27	ENVO:00000408
summits	-27	ENVO:00000480
valleys	-27	ENVO:00000100
islands	-27	ENVO:00000098
island	-27	ENVO:00000098
island	-27	ENVO:00000098
West India	-2	NCBI:1460240
islands	-27	ENVO:00000098
quarry	-27	ENVO:00000284
springs	-27	ENVO:00000027
elevation	-27	ENVO:00000176
coast	-27	ENVO:00000303
elevation	-27	ENVO:00000176
elevation	-27	ENVO:00000176
coast	-27	ENVO:00000303
coast	-27	ENVO:00000303
shoals	-27	ENVO:00000167
coast	-27	ENVO:00000303
elevation	-27	ENVO:00000176
coast	-27	ENVO:00000303
hills	-27	ENVO:00000083
hills	-27	ENVO:00000264
peninsula	-27	ENVO:00000305
slate	-27	ENVO:01000274
fissures	-27	ENVO:00000320
fissures	-27	ENVO:00000408
joints	-25	BTO:0001686
faults	-27	ENVO:00000290
nodules	-25	BTO:0001190
Forests	-27	ENVO:00000111
Forests	-27	ENVO:01000174
building	-27	ENVO:00000073
fissures	-27	ENVO:00000320
fissures	-27	ENVO:00000408
slate	-27	ENVO:01000274
fossils	-27	ENVO:00002164
scale	-25	BTO:0005055
fossils	-27	ENVO:00002164
fossils	-27	ENVO:00002164
fossils	-27	ENVO:00002164
fossils	-27	ENVO:00002164
pear	-2	NCBI:23211
Cork	-25	BTO:0003378
glaciers	-27	ENVO:00000133
slate	-27	ENVO:01000274
slate	-27	ENVO:01000274
glacier	-27	ENVO:00000133
hills	-27	ENVO:00000083
hills	-27	ENVO:00000264
glacier	-27	ENVO:00000133
